CL State,CL Region,CL District,Housing Category,Title,URL,Date Posted,Time Posted,Price,Location,Area,Num Time,Title Key
California,sfbay,eby,sublets & temporary,Room in North Berkeley Craftsman - September 10-30 sublet,https://sfbay.craigslist.org/eby/sub/d/berkeley-room-in-north-berkeley/6970591797.html,9/3/19,11:13,800.0,berkeley,None,,
California,sfbay,eby,rooms & shares,spacious eastlake sublet,https://sfbay.craigslist.org/eby/roo/d/oakland-spacious-eastlake-sublet/6970232980.html,9/2/19,22:10,750.0,oakland lake merritt / grand,None,,
California,sfbay,eby,sublets & temporary,"2 blks to WO BART, quiet and sunny Private room",https://sfbay.craigslist.org/eby/sub/d/oakland-2-blks-to-wo-bart-quiet-and/6974042677.html,9/8/19,7:17,800.0,oakland west,120ft2,,
California,sfbay,sfc,rooms & shares,Furnished & Renovated 3 bed 2.5 bath. Clean & Cozy,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-furnished-renovated-3-bed/6973849591.html,9/7/19,17:48,550.0,richmond / seacliff,None,,
California,sfbay,eby,rooms & shares,Short term Room for Rent in Bohemian Artist Loft close to everything.,https://sfbay.craigslist.org/eby/roo/d/oakland-short-term-room-for-rent-in/6972407286.html,9/5/19,18:01,500.0,oakland downtown,288ft2,,
California,sfbay,eby,rooms & shares,Laurel district room in 2bd apt + help w dog,https://sfbay.craigslist.org/eby/roo/d/oakland-laurel-district-room-in-2bd-apt/6974516989.html,9/8/19,20:00,700.0,oakland hills / mills,950ft2,,
California,sfbay,eby,sublets & temporary,Short-term Sublet in sunny 2bed North Oakland bungalow,https://sfbay.craigslist.org/eby/sub/d/emeryville-short-term-sublet-in-sunny/6974455583.html,9/8/19,17:40,600.0,oakland north / temescal,None,,
California,sfbay,eby,rooms & shares,Room for Rent - Available Oct 1st,https://sfbay.craigslist.org/eby/roo/d/san-leandro-room-for-rent-available-oct/6974369848.html,9/8/19,15:06,750.0,san leandro,None,,
California,sfbay,eby,rooms & shares,Rooms For Rent,https://sfbay.craigslist.org/eby/roo/d/alameda-rooms-for-rent/6974341052.html,9/8/19,14:21,640.0,alameda,None,,
California,sfbay,eby,rooms & shares,ROOM FOR RENT - CLOSE TO RICHMOND BART & KAISER HOSPITAL,https://sfbay.craigslist.org/eby/roo/d/room-for-rent-close-to-richmond-bart/6974274755.html,9/8/19,12:46,700.0,richmond / point / annex,110ft2,,
California,sfbay,eby,sublets & temporary,N Berkeley studio with view of golden gate - Sep 10-30,https://sfbay.craigslist.org/eby/sub/d/berkeley-berkeley-studio-with-view-of/6970636702.html,9/8/19,11:43,700.0,berkeley north / hills,None,,
California,sfbay,eby,sublets & temporary,"2 blks to WO BART, quiet and sunny Private room",https://sfbay.craigslist.org/eby/sub/d/oakland-2-blks-to-wo-bart-quiet-and/6974042677.html,9/8/19,7:17,800.0,oakland west,120ft2,,
California,sfbay,eby,rooms & shares,East Oakland / San Leandro  $700,https://sfbay.craigslist.org/eby/roo/d/oakland-east-oakland-san-leandro-700/6974051766.html,9/8/19,7:32,700.0,oakland east,400ft2,,
California,sfbay,eby,rooms & shares,Room with sleeping/storage loft at ABCO Artspace,https://sfbay.craigslist.org/eby/roo/d/emeryville-room-with-sleeping-storage/6973959392.html,9/8/19,1:01,775.0,oakland west,130ft2,,
California,sfbay,sfc,rooms & shares,Furnished & Renovated 3 bed 2.5 bath. Clean & Cozy,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-furnished-renovated-3-bed/6973849591.html,9/7/19,17:48,550.0,richmond / seacliff,None,,
California,sfbay,eby,rooms & shares,Room for Rent,https://sfbay.craigslist.org/eby/roo/d/room-for-rent/6973145958.html,9/6/19,17:53,710.0,oakland north / temescal,None,,
California,sfbay,eby,rooms & shares,1 bedroom $750/month,https://sfbay.craigslist.org/eby/roo/d/oakland-1-bedroom-750-month/6970908760.html,9/3/19,19:30,750.0,oakland east,None,,
California,sfbay,eby,rooms & shares,Furnished Room for Male UCB Student,https://sfbay.craigslist.org/eby/roo/d/furnished-room-for-male-ucb-student/6969263255.html,9/1/19,11:03,600.0,berkeley,170ft2,,
California,sfbay,eby,rooms & shares,$775 / 130ft2 - Room with sleeping/storage loft available at ABCO Arts,https://sfbay.craigslist.org/eby/roo/d/emeryville-ft2-room-with-sleeping/6968953290.html,8/31/19,17:51,775.0,oakland west,130ft2,,
California,sfbay,eby,rooms & shares,Tastefully Beatuful 1 Bedroom 1 Bath in a 2bd Apartment - W/D ensuite,https://sfbay.craigslist.org/eby/roo/d/berkeley-tastefully-beatuful-1-bedroom/6967197484.html,8/29/19,10:58,550.0,berkeley,None,,
California,sfbay,eby,rooms & shares,Come live with us!,https://sfbay.craigslist.org/eby/roo/d/oakland-come-live-with-us/6967079555.html,8/29/19,6:23,720.0,oakland hills / mills,None,,
California,sfbay,eby,rooms & shares,Occupy my Living Room,https://sfbay.craigslist.org/eby/roo/d/oakland-occupy-my-living-room/6963605213.html,8/28/19,7:05,775.0,oakland north / temescal,1000ft2,,
California,sfbay,eby,sublets & temporary,"2week sublet in Oakland/Temescal! Quiet neighborhood, very walkable",https://sfbay.craigslist.org/eby/sub/d/oakland-2week-sublet-in-oakland/6973235927.html,9/6/19,20:59,800.0,oakland north / temescal,500ft2,,
California,sfbay,eby,rooms & shares,Room for rent (all utilities included) in Washington Manor,https://sfbay.craigslist.org/eby/roo/d/room-for-rent-all-utilities-included-in/6972921039.html,9/6/19,12:52,650.0,san leandro,150ft2,,
California,sfbay,eby,rooms & shares,Room for rent in Washington Manor (utilities inc,https://sfbay.craigslist.org/eby/roo/d/san-leandro-room-for-rent-in-washington/6972920647.html,9/6/19,12:22,750.0,san leandro,200ft2,,
California,sfbay,eby,rooms & shares,Room for rent ( N-Richmond/San Pablo City),https://sfbay.craigslist.org/eby/roo/d/richmond-room-for-rent-richmond-san/6969574439.html,9/1/19,22:35,750.0,"hercules, pinole, san pablo, el sob",None,,
California,sfbay,eby,rooms & shares,private  roon,https://sfbay.craigslist.org/eby/roo/d/san-leandro-private-roon/6966874502.html,9/1/19,21:32,630.0,san leandro,None,,
California,sfbay,eby,rooms & shares,Come live with us!,https://sfbay.craigslist.org/eby/roo/d/oakland-come-live-with-us/6969545054.html,9/1/19,20:21,720.0,oakland east,None,,
California,sfbay,eby,rooms & shares,Semi - private room for rent in Alameda,https://sfbay.craigslist.org/eby/roo/d/alameda-semi-private-room-for-rent-in/6969157982.html,9/1/19,9:44,585.0,alameda,None,,
California,sfbay,eby,rooms & shares,MUST SEE! A beautiful room in Hercules,https://sfbay.craigslist.org/eby/roo/d/hercules-must-see-beautiful-room-in/6969171677.html,9/1/19,8:46,650.0,"hercules, pinole, san pablo, el sob",None,,
California,sfbay,eby,rooms & shares,"Quiet, Clean Private Furnished Room Offered",https://sfbay.craigslist.org/eby/roo/d/san-leandro-quiet-clean-private/6969020976.html,8/31/19,21:49,750.0,san leandro,None,,
California,sfbay,eby,rooms & shares,Room 4 rent,https://sfbay.craigslist.org/eby/roo/d/san-leandro-room-4-rent/6973932380.html,9/7/19,22:02,700.0,san leandro,None,,
California,sfbay,eby,rooms & shares,$600 one room for rent near late Merritt,https://sfbay.craigslist.org/eby/roo/d/oakland-600-one-room-for-rent-near-late/6973897333.html,9/7/19,19:50,600.0,oakland lake merritt / grand,None,,
California,sfbay,eby,rooms & shares,1 Room Available for Rent in a 3 Bedroom House in San Lorenzo,https://sfbay.craigslist.org/eby/roo/d/san-lorenzo-1-room-available-for-rent/6973691543.html,9/7/19,13:13,760.0,san leandro,None,,
California,sfbay,eby,rooms & shares,Room for Rent in Beautiful North Berkeley Hills House,https://sfbay.craigslist.org/eby/roo/d/room-for-rent-in-beautiful-north/6973643567.html,9/7/19,12:13,750.0,berkeley north / hills,150ft2,,
California,sfbay,eby,rooms & shares,Commuter Roomate Wanted For West Oakland Loft,https://sfbay.craigslist.org/eby/roo/d/oakland-commuter-roomate-wanted-for/6971351968.html,9/4/19,11:12,550.0,oakland west,70ft2,,
California,sfbay,eby,rooms & shares,North Oakland Community Home + Food & Utilities included,https://sfbay.craigslist.org/eby/roo/d/emeryville-north-oakland-community-home/6969595546.html,9/2/19,1:50,680.0,oakland north / temescal,None,,
California,sfbay,eby,rooms & shares,Mature working FM wanted for quiet room,https://sfbay.craigslist.org/eby/roo/d/oakland-mature-working-fm-wanted-for/6960771061.html,8/29/19,7:58,750.0,oakland east,None,,
California,sfbay,eby,rooms & shares,Room for rent,https://sfbay.craigslist.org/eby/roo/d/san-leandro-room-for-rent/6973245306.html,9/6/19,21:50,780.0,san leandro,None,,
California,sfbay,eby,rooms & shares,room for rent,https://sfbay.craigslist.org/eby/roo/d/san-leandro-room-for-rent/6973240529.html,9/6/19,21:38,780.0,san leandro,None,,
California,sfbay,eby,rooms & shares,Spacious Room w Mountain Views - Utilities Included!,https://sfbay.craigslist.org/eby/roo/d/oakland-spacious-room-mountain-views/6967596070.html,9/6/19,14:07,750.0,san leandro,None,,
California,sfbay,eby,rooms & shares,Room for rent (all utilities included) in Washington Manor,https://sfbay.craigslist.org/eby/roo/d/room-for-rent-all-utilities-included-in/6972921039.html,9/6/19,12:52,650.0,san leandro,150ft2,,
California,sfbay,eby,rooms & shares,Room for rent in Washington Manor (utilities inc,https://sfbay.craigslist.org/eby/roo/d/san-leandro-room-for-rent-in-washington/6972920647.html,9/6/19,12:22,750.0,san leandro,200ft2,,
California,sfbay,eby,rooms & shares,"Privacy, Space and Beautiful view from room.",https://sfbay.craigslist.org/eby/roo/d/hercules-privacy-space-and-beautiful/6972420614.html,9/5/19,18:28,650.0,"hercules, pinole, san pablo, el sob",None,,
California,sfbay,eby,rooms & shares,Private master to share with F day sleeper,https://sfbay.craigslist.org/eby/roo/d/san-leandro-private-master-to-share/6970848274.html,9/5/19,16:26,775.0,san leandro,None,,
California,sfbay,eby,rooms & shares,ROOM FOR RENT $780 a month,https://sfbay.craigslist.org/eby/roo/d/san-leandro-room-for-rent-780-month/6967664035.html,9/5/19,11:55,780.0,san leandro,None,,
California,sfbay,eby,rooms & shares,Furnished Private Room for Female,https://sfbay.craigslist.org/eby/roo/d/san-leandro-furnished-private-room-for/6971769461.html,9/4/19,23:25,750.0,san leandro,None,,
California,sfbay,eby,rooms & shares,Room for rent in El Sobrante home,https://sfbay.craigslist.org/eby/roo/d/el-sobrante-room-for-rent-in-el/6971751150.html,9/4/19,21:45,675.0,"hercules, pinole, san pablo, el sob",120ft2,,
California,sfbay,eby,rooms & shares,ROOM FOR RENT $780,https://sfbay.craigslist.org/eby/roo/d/san-leandro-room-for-rent-780/6971362509.html,9/4/19,11:41,780.0,san leandro,None,,
California,sfbay,eby,rooms & shares,舒適雅房Fremont room for rent,https://sfbay.craigslist.org/eby/roo/d/fremont-fremont-room-for-rent/6959337821.html,9/3/19,15:24,640.0,alameda,100ft2,,
California,sfbay,eby,rooms & shares,One room one bath,https://sfbay.craigslist.org/eby/roo/d/pinole-one-room-one-bath/6970618787.html,9/3/19,11:41,750.0,"hercules, pinole, san pablo, el sob",None,,
California,sfbay,eby,rooms & shares,Looking for two roommates,https://sfbay.craigslist.org/eby/roo/d/san-leandro-looking-for-two-roommates/6970423487.html,9/3/19,8:23,750.0,san leandro,None,,
California,sfbay,eby,rooms & shares,Room available in 2 bed Apt.,https://sfbay.craigslist.org/eby/roo/d/san-pablo-room-available-in-2-bed-apt/6970439477.html,9/3/19,8:55,700.0,"hercules, pinole, san pablo, el sob",None,,
California,sfbay,eby,rooms & shares,Room for rent ( N-Richmond/San Pablo City),https://sfbay.craigslist.org/eby/roo/d/richmond-room-for-rent-richmond-san/6969574439.html,9/1/19,22:35,750.0,"hercules, pinole, san pablo, el sob",None,,
California,sfbay,eby,rooms & shares,private  roon,https://sfbay.craigslist.org/eby/roo/d/san-leandro-private-roon/6966874502.html,9/1/19,21:32,630.0,san leandro,None,,
California,sfbay,eby,rooms & shares,Cozy Cottage in the Hills,https://sfbay.craigslist.org/eby/roo/d/san-pablo-cozy-cottage-in-the-hills/6969407343.html,9/1/19,14:51,695.0,"hercules, pinole, san pablo, el sob",110ft2,,
California,sfbay,eby,rooms & shares,Semi - private room for rent in Alameda,https://sfbay.craigslist.org/eby/roo/d/alameda-semi-private-room-for-rent-in/6969157982.html,9/1/19,9:44,585.0,alameda,None,,
California,sfbay,eby,rooms & shares,MUST SEE! A beautiful room in Hercules,https://sfbay.craigslist.org/eby/roo/d/hercules-must-see-beautiful-room-in/6969171677.html,9/1/19,8:46,650.0,"hercules, pinole, san pablo, el sob",None,,
California,sfbay,eby,rooms & shares,"Quiet, Clean Private Furnished Room Offered",https://sfbay.craigslist.org/eby/roo/d/san-leandro-quiet-clean-private/6969020976.html,8/31/19,21:49,750.0,san leandro,None,,
California,sfbay,eby,rooms & shares,Lake Merritt Two Bedroom,https://sfbay.craigslist.org/eby/roo/d/oakland-lake-merritt-two-bedroom/6973281253.html,9/7/19,2:07,750.0,oakland lake merritt / grand,None,,
California,sfbay,sfc,rooms & shares,Room available three blocks from GG Park!,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-room-available-three/6973253404.html,9/6/19,22:15,830.0,richmond / seacliff,86ft2,,
California,sfbay,eby,sublets & temporary,"2week sublet in Oakland/Temescal! Quiet neighborhood, very walkable",https://sfbay.craigslist.org/eby/sub/d/oakland-2week-sublet-in-oakland/6973235927.html,9/6/19,20:59,800.0,oakland north / temescal,500ft2,,
California,sfbay,eby,rooms & shares,Spacious Room in Beautiful East Oakland House,https://sfbay.craigslist.org/eby/roo/d/oakland-spacious-room-in-beautiful-east/6973235749.html,9/6/19,20:58,725.0,Oakland,None,,
California,sfbay,eby,rooms & shares,Laurel district room in 2bd apt + help w dog (:,https://sfbay.craigslist.org/eby/roo/d/oakland-laurel-district-room-in-2bd-apt/6973233744.html,9/6/19,20:51,700.0,oakland hills / mills,950ft2,,
California,sfbay,eby,sublets & temporary,loft bedroom in family home,https://sfbay.craigslist.org/eby/sub/d/berkeley-loft-bedroom-in-family-home/6973004433.html,9/6/19,13:57,650.0,berkeley,None,,
California,sfbay,eby,rooms & shares,Room above liquor store in 4bdrm/1ba flat. Temp>perm. 0% exploitation,https://sfbay.craigslist.org/eby/roo/d/oakland-room-above-liquor-store-in/6972741872.html,9/6/19,9:18,685.0,oakland west,100ft2,,
California,sfbay,eby,rooms & shares,Short term Room for Rent in Bohemian Artist Loft close to everything.,https://sfbay.craigslist.org/eby/roo/d/oakland-short-term-room-for-rent-in/6972407286.html,9/5/19,18:01,500.0,oakland downtown,288ft2,,
California,sfbay,eby,rooms & shares,CHARMING SUNNY ROOM FOR RENT IN BERKELEY WOMEN'S HOME,https://sfbay.craigslist.org/eby/roo/d/berkeley-charming-sunny-room-for-rent/6972400618.html,9/5/19,17:50,770.0,berkeley,135ft2,,
California,sfbay,eby,rooms & shares,SINGLE ROOM AVAILABLE (Female Preferred),https://sfbay.craigslist.org/eby/roo/d/oakland-single-room-available-female/6971464274.html,9/4/19,13:12,700.0,oakland east,None,,
California,sfbay,eby,rooms & shares,Single Room Near El Cerrito Del Norte Bart Available Now!,https://sfbay.craigslist.org/eby/roo/d/richmond-single-room-near-el-cerrito/6971062592.html,9/4/19,5:15,785.0,richmond / point / annex,None,,
California,sfbay,eby,rooms & shares,$700 room available for immediate move in.,https://sfbay.craigslist.org/eby/roo/d/oakland-700-room-available-for/6970897267.html,9/3/19,17:40,700.0,oakland downtown,None,,
California,sfbay,eby,rooms & shares,"Walk to Bart, bike to UC, share a charming flat with UC students",https://sfbay.craigslist.org/eby/roo/d/berkeley-walk-to-bart-bike-to-uc-share/6969184392.html,9/1/19,9:06,695.0,berkeley,None,,
California,sfbay,eby,sublets & temporary,Furnished West Oakland 1 bdrm sublet,https://sfbay.craigslist.org/eby/sub/d/oakland-furnished-west-oakland-1-bdrm/6967521381.html,8/29/19,15:28,800.0,oakland west,None,,
California,sfbay,eby,rooms & shares,CO-HOUSING In the Fruitvale. Big Community Place. Private room!,https://sfbay.craigslist.org/eby/roo/d/oakland-co-housing-in-the-fruitvale-big/6947490297.html,8/28/19,19:59,650.0,oakland east,None,,
California,sfbay,eby,rooms & shares,Private rooms for rent San Antonio Park,https://sfbay.craigslist.org/eby/roo/d/oakland-private-rooms-for-rent-san/6963780298.html,8/28/19,13:10,750.0,oakland east,None,,
California,sfbay,eby,rooms & shares,Room for rent $700 p/m,https://sfbay.craigslist.org/eby/roo/d/oakland-room-for-rent-700-m/6962489348.html,8/26/19,20:34,700.0,Allendale neighborhood Oakland,96ft2,,
California,sfbay,sfc,rooms & shares,Private room with chill housemates,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-private-room-with-chill/6965405298.html,8/26/19,17:33,830.0,inner richmond,None,,
California,sfbay,eby,rooms & shares,$650 1 Bd In A 3 Br Beautiful House Include Utility &  Wifi,https://sfbay.craigslist.org/eby/roo/d/el-cerrito-bd-in-3-br-beautiful-house/6963698615.html,8/24/19,9:28,650.0,albany / el cerrito,90ft2,,
California,sfbay,sfc,rooms & shares,Seeking 1 Female housemate (Private Bedroom All utilities included),https://sfbay.craigslist.org/sfc/roo/d/san-francisco-seeking-1-female/6962431550.html,8/22/19,12:58,900.0,richmond / seacliff,166ft2,,
California,sfbay,eby,rooms & shares,★ ★ ★ Private Room/ $550 a month ★ ★ ★,https://sfbay.craigslist.org/eby/roo/d/oakland-private-room-550-month/6969584946.html,9/2/19,0:33,550.0,oakland lake merritt / grand,None,,
California,sfbay,eby,rooms & shares,Come live with us!,https://sfbay.craigslist.org/eby/roo/d/oakland-come-live-with-us/6969545054.html,9/1/19,20:21,720.0,oakland east,None,,
California,sfbay,eby,sublets & temporary,Tastefully Beatuful 1 Bedroom 1 Bath Apartment - W/D ensuite,https://sfbay.craigslist.org/eby/sub/d/berkeley-tastefully-beatuful-1-bedroom/6971824561.html,9/5/19,6:41,650.0,berkeley,None,,
California,sfbay,sfc,rooms & shares,Cozy room available Oct. 1 in Inner Richmond!,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-cozy-room-available-oct-1/6970062207.html,9/4/19,22:04,850.0,inner richmond,None,,
California,sfbay,eby,rooms & shares,"BIG upstairs room, attached full bath, shared kitchen",https://sfbay.craigslist.org/eby/roo/d/oakland-big-upstairs-room-attached-full/6971697615.html,9/4/19,19:05,660.0,oakland east,None,,
California,sfbay,eby,rooms & shares,"$750 Richmond, Bart, 580 Fwy, Ferry, 5 Minute Bart,5 min 580",https://sfbay.craigslist.org/eby/roo/d/richmond-750-richmond-bart-580-fwy/6971419670.html,9/4/19,12:21,750.0,richmond / point / annex,133ft2,,
California,sfbay,eby,rooms & shares,Commuter Roomate Wanted For West Oakland Loft,https://sfbay.craigslist.org/eby/roo/d/oakland-commuter-roomate-wanted-for/6971351968.html,9/4/19,11:12,550.0,oakland west,70ft2,,
California,sfbay,eby,rooms & shares,Quiet Room w Mountain Views - Utilities Included!,https://sfbay.craigslist.org/eby/roo/d/oakland-quiet-room-mountain-views/6967593312.html,9/4/19,8:53,750.0,oakland east,None,,
California,sfbay,eby,rooms & shares,Single Room Near El Cerrito Del Norte Bart Available Now!,https://sfbay.craigslist.org/eby/roo/d/richmond-single-room-near-el-cerrito/6971062592.html,9/4/19,5:15,785.0,richmond / point / annex,None,,
California,sfbay,eby,rooms & shares,Lovely Home Looking For New Roommate,https://sfbay.craigslist.org/eby/roo/d/el-cerrito-lovely-home-looking-for-new/6971018023.html,9/4/19,0:07,720.0,albany / el cerrito,None,,
California,sfbay,eby,rooms & shares,One bedroom and one bath( 2 sets for rent ),https://sfbay.craigslist.org/eby/roo/d/san-pablo-one-bedroom-and-one-bath-2/6970963068.html,9/3/19,20:01,750.0,richmond / point / annex,200ft2,,
California,sfbay,eby,rooms & shares,1 bedroom $750/month,https://sfbay.craigslist.org/eby/roo/d/oakland-1-bedroom-750-month/6970908760.html,9/3/19,19:30,750.0,oakland east,None,,
California,sfbay,eby,rooms & shares,$700 room available for immediate move in.,https://sfbay.craigslist.org/eby/roo/d/oakland-700-room-available-for/6970897267.html,9/3/19,17:40,700.0,oakland downtown,None,,
California,sfbay,eby,rooms & shares,SE RENTA CUARTO,https://sfbay.craigslist.org/eby/roo/d/richmond-se-renta-cuarto/6970903974.html,9/3/19,17:52,750.0,richmond / point / annex,None,,
California,sfbay,eby,rooms & shares,Room available in shared apartment,https://sfbay.craigslist.org/eby/roo/d/berkeley-room-available-in-shared/6970862588.html,9/3/19,16:41,695.0,berkeley,None,,
California,sfbay,eby,sublets & temporary,Room in North Berkeley Craftsman - September 10-30 sublet,https://sfbay.craigslist.org/eby/sub/d/berkeley-room-in-north-berkeley/6970591797.html,9/3/19,11:13,800.0,berkeley,None,,
California,sfbay,eby,rooms & shares,"Sublet, Now thru 10/15, Furnished Master Bedroom in Women-shared Home",https://sfbay.craigslist.org/eby/roo/d/oakland-sublet-now-thru-furnished/6967881452.html,9/3/19,11:24,750.0,oakland hills / mills,200ft2,,
California,sfbay,eby,sublets & temporary,September only,https://sfbay.craigslist.org/eby/sub/d/oakland-september-only/6970252922.html,9/3/19,0:38,600.0,oakland rockridge / claremont,None,,
California,sfbay,eby,rooms & shares,Private Small Room Tight Budget,https://sfbay.craigslist.org/eby/roo/d/emeryville-private-small-room-tight/6970233195.html,9/2/19,22:50,610.0,oakland north / temescal,None,,
California,sfbay,eby,rooms & shares,spacious eastlake sublet,https://sfbay.craigslist.org/eby/roo/d/oakland-spacious-eastlake-sublet/6970232980.html,9/2/19,22:10,750.0,oakland lake merritt / grand,None,,
California,sfbay,eby,sublets & temporary,"Quiet room, 10 min EC BART, avail Sept 1",https://sfbay.craigslist.org/eby/sub/d/el-cerrito-quiet-room-10-min-ec-bart/6969716133.html,9/2/19,8:07,650.0,albany / el cerrito,72ft2,,
California,sfbay,eby,rooms & shares,"Quiet single, 10 min EC BART, avail Sept 1",https://sfbay.craigslist.org/eby/roo/d/el-cerrito-quiet-single-10-min-ec-bart/6969714148.html,9/2/19,8:05,650.0,albany / el cerrito,72ft2,,
California,sfbay,eby,rooms & shares,North Oakland Community Home + Food & Utilities included,https://sfbay.craigslist.org/eby/roo/d/emeryville-north-oakland-community-home/6969595546.html,9/2/19,1:50,680.0,oakland north / temescal,None,,
California,sfbay,eby,rooms & shares,Furnished Room for Male UCB Student,https://sfbay.craigslist.org/eby/roo/d/furnished-room-for-male-ucb-student/6969263255.html,9/1/19,11:03,600.0,berkeley,170ft2,,
California,sfbay,eby,rooms & shares,"Walk to Bart, bike to UC, share a charming flat with UC students",https://sfbay.craigslist.org/eby/roo/d/berkeley-walk-to-bart-bike-to-uc-share/6969184392.html,9/1/19,9:06,695.0,berkeley,None,,
California,sfbay,eby,rooms & shares,$775 / 130ft2 - Room with sleeping/storage loft available at ABCO Arts,https://sfbay.craigslist.org/eby/roo/d/emeryville-ft2-room-with-sleeping/6968953290.html,8/31/19,17:51,775.0,oakland west,130ft2,,
California,sfbay,eby,sublets & temporary,Sublet Offered - Private Room - 1 Month - 9/15-10/15 (flexible dates),https://sfbay.craigslist.org/eby/sub/d/oakland-sublet-offered-private-room-1/6967359507.html,8/29/19,12:00,750.0,oakland west,850ft2,,
California,sfbay,eby,rooms & shares,Small Commuter Room by BART & Freeway,https://sfbay.craigslist.org/eby/roo/d/oakland-small-commuter-room-by-bart/6967288258.html,8/29/19,10:40,550.0,oakland east,None,,
California,sfbay,eby,rooms & shares,Large room in very quiet two bedroom apt (Channing & Shattuck),https://sfbay.craigslist.org/eby/roo/d/berkeley-large-room-in-very-quiet-two/6967269606.html,8/29/19,10:20,795.0,berkeley,None,,
California,sfbay,eby,rooms & shares,HUGE upstairs room wi/ private bath- overnights OK!,https://sfbay.craigslist.org/eby/roo/d/oakland-huge-upstairs-room-wi-private/6966957014.html,8/28/19,20:09,660.0,oakland east,None,,
California,sfbay,eby,rooms & shares,Sunny bedroom in designer home,https://sfbay.craigslist.org/eby/roo/d/berkeley-sunny-bedroom-in-designer-home/6966969775.html,8/28/19,20:50,700.0,berkeley,150ft2,,
California,sfbay,eby,rooms & shares,Spacious Room in Garage available 9/1,https://sfbay.craigslist.org/eby/roo/d/san-pablo-spacious-room-in-garage/6966937678.html,8/28/19,19:18,700.0,richmond / point / annex,None,,
California,sfbay,eby,rooms & shares,Se renta habitacion,https://sfbay.craigslist.org/eby/roo/d/oakland-se-renta-habitacion/6964078030.html,8/28/19,18:50,700.0,oakland east,400ft2,,
California,sfbay,eby,rooms & shares,"Sunny, nice and Warm = $700",https://sfbay.craigslist.org/eby/roo/d/sunny-nice-and-warm-700/6964078198.html,8/28/19,18:50,700.0,oakland east,400ft2,,
California,sfbay,eby,rooms & shares,nice upstairs room with a view,https://sfbay.craigslist.org/eby/roo/d/oakland-nice-upstairs-room-with-view/6955753256.html,8/28/19,18:10,795.0,oakland hills / mills,None,,
California,sfbay,eby,rooms & shares,Room for rent,https://sfbay.craigslist.org/eby/roo/d/richmond-room-for-rent/6966784808.html,8/28/19,14:45,720.0,richmond / point / annex,None,,
California,sfbay,eby,rooms & shares,Cuarto en renta,https://sfbay.craigslist.org/eby/roo/d/richmond-cuarto-en-renta/6966575493.html,8/28/19,10:40,730.0,richmond / point / annex,None,,
California,sfbay,eby,rooms & shares,Beautiful house with Nice Size Room.All Utilities Paid,https://sfbay.craigslist.org/eby/roo/d/berkeley-beautiful-house-with-nice-size/6965813701.html,8/27/19,12:05,540.0,berkeley,None,,
California,sfbay,eby,rooms & shares,690 UNFURNISHED ROOM! YOU CANT BEAT THAT! AVAILABLE NOW!!!,https://sfbay.craigslist.org/eby/roo/d/richmond-690-unfurnished-room-you-cant/6962674667.html,8/27/19,12:38,690.0,richmond / point / annex,290ft2,,
California,sfbay,eby,rooms & shares,Room available in 5 bedroom West Oakland duplex,https://sfbay.craigslist.org/eby/roo/d/oakland-room-available-in-5-bedroom/6965482433.html,8/26/19,20:07,671.0,oakland west,None,,
California,sfbay,eby,rooms & shares,$650 cheap room for rent便宜房间,https://sfbay.craigslist.org/eby/roo/d/richmond-650-cheap-room-for-rent/6964596844.html,8/25/19,16:08,650.0,richmond / point / annex,None,,
California,sfbay,eby,rooms & shares,Room available in cute apartment near Ashby Bart,https://sfbay.craigslist.org/eby/roo/d/berkeley-room-available-in-cute/6964438585.html,8/25/19,12:08,750.0,berkeley,None,,
California,sfbay,eby,rooms & shares,Near Lake Merritt/East OAKLAND (utilities included),https://sfbay.craigslist.org/eby/roo/d/oakland-near-lake-merritt-east-oakland/6964096534.html,8/24/19,19:27,790.0,oakland east,144ft2,,
California,sfbay,eby,rooms & shares,$790 / 140ft2 - ROOM FOR RENT/UTILITIES INCLUDED Near Lake Merritt,https://sfbay.craigslist.org/eby/roo/d/oakland-ft2-room-for-rent-utilities/6960812128.html,8/24/19,18:59,790.0,oakland east,144ft2,,
California,sfbay,eby,rooms & shares,$650 cheap and quite room 便宜宁静,https://sfbay.craigslist.org/eby/roo/d/richmond-650-cheap-and-quite-room/6959899474.html,8/24/19,15:05,650.0,richmond / point / annex,None,,
California,sfbay,eby,rooms & shares,Furnished room  - close to coliseum bart !,https://sfbay.craigslist.org/eby/roo/d/oakland-furnished-room-close-to/6963485356.html,8/24/19,0:25,725.0,oakland east,110ft2,,
California,sfbay,sfc,rooms & shares,Two Rooms available on September 9th,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-two-rooms-available-on/6963226351.html,8/23/19,14:08,802.0,richmond / seacliff,90ft2,,
California,sfbay,eby,rooms & shares,Your Own Four Walls -  Tiny House - 2 Rooms - See Photos!,https://sfbay.craigslist.org/eby/roo/d/oakland-your-own-four-walls-tiny-house/6942459759.html,8/23/19,10:09,775.0,oakland hills / mills,None,,
