State or Country,Region,Subregion,Housing Category,Post ID,Repost of (Post ID),Title,URL,Date Posted,Time Posted,Price,Location,Post has Image,Post has Geotag,Bedrooms,Area
california,sfbay,pen,apts & housing for rent,7154676753,None,"Welcome to this gorgeous, renovated hardwood floors, upper un",https://sfbay.craigslist.org/pen/apa/d/menlo-park-welcome-to-this-gorgeous/7154676753.html,2020-07-19,03:46,$2950,menlo park,True,None,2,650ft2
california,sfbay,pen,apts & housing for rent,7142893727,3414608511,Remolded/Near Downtown Large Studio,https://sfbay.craigslist.org/pen/apa/d/menlo-park-remolded-near-downtown-large/7142893727.html,2020-07-14,10:01,$2000,menlo park,True,None,None,450ft2
california,sfbay,pen,apts & housing for rent,7142900317,3414608511,Deluxe Remolded/Near Downtown Large Studio,https://sfbay.craigslist.org/pen/apa/d/menlo-park-deluxe-remolded-near/7142900317.html,2020-07-14,10:05,$2099,menlo park,True,None,None,450ft2
california,sfbay,pen,apts & housing for rent,7154354506,7089100101,*TOP FLOOR STUDIO* Conveniently Located!,https://sfbay.craigslist.org/pen/apa/d/menlo-park-top-floor-studio/7154354506.html,2020-07-16,12:07,$1945,menlo park,True,None,None,290ft2
california,sfbay,pen,apts & housing for rent,7158844985,None,"GORGEOUS, HUGE THREE BEDROOM, ONE MONTH FREE!",https://sfbay.craigslist.org/pen/apa/d/menlo-park-gorgeous-huge-three-bedroom/7158844985.html,2020-07-13,17:15,$7780,menlo park,True,None,3,1638ft2
california,sfbay,pen,apts & housing for rent,7159908344,None,LUXURY! Stainless Steel Appliances-One month free!!,https://sfbay.craigslist.org/pen/apa/d/menlo-park-luxury-stainless-steel/7159908344.html,2020-07-15,13:45,$3630,menlo park,True,None,None,555ft2
california,sfbay,pen,apts & housing for rent,7160667746,None,Spacious 4 bedroom! Walking distance to Caltrain,https://sfbay.craigslist.org/pen/apa/d/menlo-park-spacious-4-bedroom-walking/7160667746.html,2020-07-16,18:38,$9115,menlo park,True,None,4,1743ft2
california,sfbay,pen,apts & housing for rent,7149087997,7134555281,One Bedroom Apartment in Great Location,https://sfbay.craigslist.org/pen/apa/d/menlo-park-one-bedroom-apartment-in/7149087997.html,2020-07-16,16:51,$2350,menlo park,True,None,1,700ft2
california,sfbay,pen,apts & housing for rent,7158465871,None,LUXURY LIVING MINUTES FROM DOWNTOWN MENLO PARK!,https://sfbay.craigslist.org/pen/apa/d/menlo-park-luxury-living-minutes-from/7158465871.html,2020-07-13,07:51,$3630,menlo park,True,None,None,555ft2
california,sfbay,pen,apts & housing for rent,7160449993,None,"Downtown Menlo Park, Brand New!! One Month Free",https://sfbay.craigslist.org/pen/apa/d/menlo-park-downtown-menlo-park-brand/7160449993.html,2020-07-16,12:24,$7730,menlo park,True,None,3,1638ft2
california,sfbay,pen,apts & housing for rent,7159128832,None,"GORGEOUS, HUGE FOUR BEDROOM!! ONE MONTH FREE",https://sfbay.craigslist.org/pen/apa/d/menlo-park-gorgeous-huge-four-bedroom/7159128832.html,2020-07-14,09:38,$9115,menlo park,True,None,4,1743ft2
california,sfbay,pen,apts & housing for rent,7160950561,None,Join our wait list today! One month free-Brand New!,https://sfbay.craigslist.org/pen/apa/d/menlo-park-join-our-wait-list-today-one/7160950561.html,2020-07-17,09:59,$7980,menlo park,True,None,3,1638ft2
california,sfbay,pen,apts & housing for rent,7160144461,None,Brand New Home! Community Park Now Open!! One month free!!,https://sfbay.craigslist.org/pen/apa/d/menlo-park-brand-new-home-community/7160144461.html,2020-07-15,21:20,$8770,menlo park,True,None,3,1526ft2
california,sfbay,pen,apts & housing for rent,7159681185,None,Come for a visit. Stay for a while. Huge 3 bed!,https://sfbay.craigslist.org/pen/apa/d/menlo-park-come-for-visit-stay-for/7159681185.html,2020-07-15,08:40,$7730,"650 Live Oak Menlo Park Ave, CA",True,None,3,1638ft2
california,sfbay,pen,apts & housing for rent,7149336854,5885378288,Exceptional Quiet West Side Menlo Park,https://sfbay.craigslist.org/pen/apa/d/menlo-park-exceptional-quiet-west-side/7149336854.html,2020-07-17,20:00,$9800,menlo park,True,None,5,3000ft2
california,sfbay,pen,apts & housing for rent,7158518958,None,Near Downtown,https://sfbay.craigslist.org/pen/apa/d/menlo-park-near-downtown/7158518958.html,2020-07-13,08:21,$7200,menlo park,True,None,3,1720ft2
california,sfbay,pen,apts & housing for rent,7157027602,6122961447,"One month free! Beautiful, Newly Renovated 1x1",https://sfbay.craigslist.org/pen/apa/d/menlo-park-one-month-free-beautiful/7157027602.html,2020-07-17,10:00,$3225,menlo park,True,None,1,800ft2
california,sfbay,pen,apts & housing for rent,7148940692,6163169140,Large Remodeled Studio Apartment in Prime West Menlo Park,https://sfbay.craigslist.org/pen/apa/d/atherton-large-remodeled-studio/7148940692.html,2020-07-17,13:39,$2100,menlo park,True,None,None,None
california,sfbay,pen,apts & housing for rent,7156668294,None,Beautifully Crafted 4 Bed/2 bath home in Menlo Park - Great Schools,https://sfbay.craigslist.org/pen/apa/d/atherton-beautifully-crafted-4-bed-2/7156668294.html,2020-07-17,00:20,$7500,menlo park,True,None,4,1990ft2
california,sfbay,pen,apts & housing for rent,7142954970,None,Remodeled & Spacious 1BR/1BA apartment in lovely Menlo Park,https://sfbay.craigslist.org/pen/apa/d/atherton-remodeled-spacious-1br-1ba/7142954970.html,2020-07-15,11:20,$2100,menlo park,True,None,1,None
california,sfbay,pen,apts & housing for rent,7161984284,None,"Studio with remodeled Bathroom, new floors/carpet & paint.",https://sfbay.craigslist.org/pen/apa/d/atherton-studio-with-remodeled-bathroom/7161984284.html,2020-07-19,01:58,$1700,menlo park,True,None,None,500ft2
california,sfbay,pen,apts & housing for rent,7161848477,7151785428,"Newly Renovated 1B, 1B with Garage, September NO RENT DUE",https://sfbay.craigslist.org/pen/apa/d/menlo-park-newly-renovated-1b-1b-with/7161848477.html,2020-07-18,16:11,$3395,menlo park,True,None,1,800ft2
california,sfbay,pen,apts & housing for rent,7159657536,None,"Luxurious retreat with pool, hot tub, home office & gym!",https://sfbay.craigslist.org/pen/apa/d/atherton-luxurious-retreat-with-pool/7159657536.html,2020-07-15,06:54,$15990,menlo park,True,None,6,4280ft2
california,sfbay,pen,apts & housing for rent,7158604389,6766401802,ASK ABOUT SPECIALS - boutique 2 bedroom,https://sfbay.craigslist.org/pen/apa/d/menlo-park-ask-about-specials-boutique/7158604389.html,2020-07-13,10:14,$4095,menlo park,True,None,2,950ft2
california,sfbay,pen,apts & housing for rent,7158606732,6939756698,Two Bedroom With a Yard   ~ 1/2  Mile From  Stanford ~ 1 Month Free,https://sfbay.craigslist.org/pen/apa/d/menlo-park-two-bedroom-with-yard-1-2/7158606732.html,2020-07-13,11:03,$4195,menlo park,True,None,2,850ft2
california,sfbay,pen,apts & housing for rent,7158871916,6939756698,Class and Style    ~ 1 Mile From  Stanford ~ 1 Month Free,https://sfbay.craigslist.org/pen/apa/d/menlo-park-class-and-style-1-mile-from/7158871916.html,2020-07-13,17:08,$4195,menlo park,True,None,2,850ft2
california,sfbay,pen,apts & housing for rent,7159448199,6939756698,Home With  Back Yard   ~ 1 Mile From  Stanford ~ 1 Month Free,https://sfbay.craigslist.org/pen/apa/d/menlo-park-home-with-back-yard-1-mile/7159448199.html,2020-07-14,16:23,$4195,menlo park,True,None,2,850ft2
california,sfbay,pen,apts & housing for rent,7160068895,6939756698,Walk to Stanford  ~ All New ~ Hardwood Floors ~ Garage,https://sfbay.craigslist.org/pen/apa/d/menlo-park-walk-to-stanford-all-new/7160068895.html,2020-07-15,17:17,$4195,menlo park,True,None,2,850ft2
california,sfbay,pen,apts & housing for rent,7160075825,6939756698,JULY SPECIAL TWO BEDROOM~ YARD ~ GARAGE,https://sfbay.craigslist.org/pen/apa/d/menlo-park-july-special-two-bedroom/7160075825.html,2020-07-15,17:33,$4195,menlo park,True,None,2,850ft2
california,sfbay,pen,apts & housing for rent,7160653056,6939756698,Two Bedroom With a Yard   ~ 1 Mile From  Stanford ~ Hardwood Floors,https://sfbay.craigslist.org/pen/apa/d/menlo-park-two-bedroom-with-yard-1-mile/7160653056.html,2020-07-16,16:48,$4195,menlo park,True,None,2,850ft2
california,sfbay,pen,apts & housing for rent,7162314965,6766401802,ASK ABOUT SPECIALS - boutique 2 bedroom,https://sfbay.craigslist.org/pen/apa/d/menlo-park-ask-about-specials-boutique/7162314965.html,2020-07-19,14:42,$4095,menlo park,True,None,2,900ft2
california,sfbay,pen,apts & housing for rent,7156837613,7135373035,Great Studio Apartment in Downtown Menlo Park,https://sfbay.craigslist.org/pen/apa/d/menlo-park-great-studio-apartment-in/7156837613.html,2020-07-17,13:39,$1750,menlo park,True,None,None,None
california,sfbay,pen,apts & housing for rent,7158818952,None,Ground floor 1-bedroom near Stanford and Sharon Park!!,https://sfbay.craigslist.org/pen/apa/d/atherton-ground-floor-1-bedroom-near/7158818952.html,2020-07-13,15:44,$2395,menlo park,True,None,1,485ft2
california,sfbay,pen,apts & housing for rent,7158835820,None,Studio near Stanford and Sharon Park!! Move-in Specials!!,https://sfbay.craigslist.org/pen/apa/d/atherton-studio-near-stanford-and/7158835820.html,2020-07-13,15:58,$1995,menlo park,True,None,None,335ft2
california,sfbay,pen,apts & housing for rent,7160584690,None,Ground floor 1-bedroom near Stanford and Sharon Park!!,https://sfbay.craigslist.org/pen/apa/d/atherton-ground-floor-1-bedroom-near/7160584690.html,2020-07-16,14:49,$2395,menlo park,True,None,1,485ft2
california,sfbay,pen,apts & housing for rent,7160607464,None,Studio near Stanford and Sharon Park!!,https://sfbay.craigslist.org/pen/apa/d/atherton-studio-near-stanford-and/7160607464.html,2020-07-16,15:10,$1995,menlo park,True,None,None,335ft2
california,sfbay,pen,apts & housing for rent,7154989158,7133232224,Stunning 3 Bed/ 2.5 Bath Town home in Sharon Heights @2142 Sand Hill,https://sfbay.craigslist.org/pen/apa/d/stanford-stunning-3-bed-25-bath-town/7154989158.html,2020-07-15,16:01,$5500,menlo park,True,None,3,1740ft2
california,sfbay,pen,apts & housing for rent,7158813512,7150211802,Stunning pet-friendly 2bd with vaulted ceilings in Linfield Oaks.,https://sfbay.craigslist.org/pen/apa/d/menlo-park-stunning-pet-friendly-2bd/7158813512.html,2020-07-13,15:55,$4400,menlo park,True,None,2,1041ft2
california,sfbay,pen,apts & housing for rent,7158824341,None,Remodeled Top floor 1-bedroom near Stanford!! Move-in specials!!,https://sfbay.craigslist.org/pen/apa/d/atherton-remodeled-top-floor-1-bedroom/7158824341.html,2020-07-13,15:38,$2695,menlo park,True,None,1,510ft2
california,sfbay,pen,apts & housing for rent,7160589091,None,Remodeled 1-bedroom near Stanford with move-in special!!!,https://sfbay.craigslist.org/pen/apa/d/atherton-remodeled-1-bedroom-near/7160589091.html,2020-07-16,14:32,$2695,menlo park,True,None,1,510ft2
california,sfbay,pen,apts & housing for rent,7158822780,None,Top floor 1-bedroom near Stanford & Sharon Park!!,https://sfbay.craigslist.org/pen/apa/d/atherton-top-floor-1-bedroom-near/7158822780.html,2020-07-13,15:34,$2495,menlo park,True,None,1,510ft2
california,sfbay,pen,apts & housing for rent,7158826161,None,Top floor 2-bedroom corner unit near Stanford!!,https://sfbay.craigslist.org/pen/apa/d/atherton-top-floor-2-bedroom-corner/7158826161.html,2020-07-13,15:55,$2995,menlo park,True,None,2,805ft2
california,sfbay,pen,apts & housing for rent,7160586898,None,Top floor 1-bedroom near Stanford & Sharon Park!!,https://sfbay.craigslist.org/pen/apa/d/atherton-top-floor-1-bedroom-near/7160586898.html,2020-07-16,14:28,$2495,menlo park,True,None,1,510ft2
california,sfbay,pen,apts & housing for rent,7160597341,None,2-bedroom with move-in special near Stanford!!!,https://sfbay.craigslist.org/pen/apa/d/atherton-2-bedroom-with-move-in-special/7160597341.html,2020-07-16,14:48,$2995,menlo park,True,None,2,805ft2
california,sfbay,pen,apts & housing for rent,7158613306,7053529940,Great Studio for rent in Menlo Park,https://sfbay.craigslist.org/pen/apa/d/menlo-park-great-studio-for-rent-in/7158613306.html,2020-07-13,10:26,$2375,menlo park,True,None,None,400ft2
california,sfbay,pen,apts & housing for rent,7158664082,None,Hardwood Floors ~ Studio ~ Four Weeks Free ~ Walkable to Palo Alto,https://sfbay.craigslist.org/pen/apa/d/menlo-park-hardwood-floors-studio-four/7158664082.html,2020-07-13,11:31,$2375,menlo park,True,None,None,500ft2
california,sfbay,pen,apts & housing for rent,7161154319,7053529940,Great Studio for rent in Menlo Park,https://sfbay.craigslist.org/pen/apa/d/menlo-park-great-studio-for-rent-in/7161154319.html,2020-07-19,14:45,$2360,menlo park,True,None,None,400ft2
california,sfbay,pen,apts & housing for rent,7158837252,None,"Top floor corner 2-bedroom near Caltrain, Burgess Park & downtown!!",https://sfbay.craigslist.org/pen/apa/d/menlo-park-top-floor-corner-2-bedroom/7158837252.html,2020-07-13,15:57,$3595,menlo park,True,None,2,1060ft2
california,sfbay,pen,apts & housing for rent,7160609657,None,"Remodeled 2-bedroom near Burgess Park, Stanford, Caltrain and downtown",https://sfbay.craigslist.org/pen/apa/d/menlo-park-remodeled-2-bedroom-near/7160609657.html,2020-07-16,15:14,$3595,menlo park,True,None,2,1060ft2
california,sfbay,pen,apts & housing for rent,7158875667,6939756698,Hardwood Floors ~Top Floor ~ With  A Garage~Call For the Move in Bonus,https://sfbay.craigslist.org/pen/apa/d/menlo-park-hardwood-floors-top-floor/7158875667.html,2020-07-13,17:09,$3355,menlo park,True,None,2,900ft2
california,sfbay,pen,apts & housing for rent,7161017771,4903139028,"440 Ravenswood #2, Remodeled Ground Floor 1 Bedroom, Great Loc.",https://sfbay.craigslist.org/pen/apa/d/menlo-park-440-ravenswood-2-remodeled/7161017771.html,2020-07-17,11:23,$2395,menlo park,True,None,1,None
california,sfbay,pen,apts & housing for rent,7157390332,None,***Great Community and Superior Remodel - Deck***,https://sfbay.craigslist.org/pen/apa/d/atherton-great-community-and-superior/7157390332.html,2020-07-18,10:21,$4500,menlo park,True,None,3,1288ft2
california,sfbay,pen,apts & housing for rent,7160514370,6608053191,"MENLO PARK,   $3,100 Spacious, Sunny 2 bedroom 2 bath in 1100 sq ft.",https://sfbay.craigslist.org/pen/apa/d/menlo-park-menlo-park-3100-spacious/7160514370.html,2020-07-16,12:31,$3100,menlo park,True,None,2,1100ft2
california,sfbay,pen,apts & housing for rent,7158594930,6766401802,Sharon Heights 2 bed 1 bath ~~~ Washer Dryer in Unit,https://sfbay.craigslist.org/pen/apa/d/atherton-sharon-heights-2-bed-1-bath/7158594930.html,2020-07-13,10:02,$3895,menlo park,True,None,2,950ft2
california,sfbay,pen,apts & housing for rent,7158602283,None,Move In Special Available! Beautiful Remodel in Sharon Heights!,https://sfbay.craigslist.org/pen/apa/d/atherton-move-in-special-available/7158602283.html,2020-07-13,10:11,$3905,menlo park,True,None,2,900ft2
california,sfbay,pen,apts & housing for rent,7159221652,None,Available Now! Beautiful Remodel Close to Stanford & 280!,https://sfbay.craigslist.org/pen/apa/d/atherton-available-now-beautiful/7159221652.html,2020-07-14,10:23,$3895,menlo park,True,None,2,900ft2
california,sfbay,pen,apts & housing for rent,7159869894,None,Gorgeous Ground Floor Remodel Available Now! Close to Stanford & 280!,https://sfbay.craigslist.org/pen/apa/d/atherton-gorgeous-ground-floor-remodel/7159869894.html,2020-07-15,11:27,$3895,menlo park,True,None,2,900ft2
california,sfbay,pen,apts & housing for rent,7160422145,None,Available Now! Beautiful Remodel Close to Stanford & 280!,https://sfbay.craigslist.org/pen/apa/d/atherton-available-now-beautiful/7160422145.html,2020-07-16,10:25,$3895,menlo park,True,None,2,900ft2
california,sfbay,pen,apts & housing for rent,7160426908,None,"Las Lomitas School District, Close to Stanford! 1 Month of Free Rent!",https://sfbay.craigslist.org/pen/apa/d/atherton-las-lomitas-school-district/7160426908.html,2020-07-16,10:32,$3225,menlo park,True,None,1,800ft2
california,sfbay,pen,apts & housing for rent,7162199671,6766401802,ONE MONTH FREE ~~~ Washer Dryer in Unit,https://sfbay.craigslist.org/pen/apa/d/atherton-one-month-free-washer-dryer-in/7162199671.html,2020-07-19,11:33,$3895,menlo park,True,None,2,950ft2
california,sfbay,pen,apts & housing for rent,7155541906,7133685198,Most wanted condo (Spacious/Quiet) in Sharon Heights,https://sfbay.craigslist.org/pen/apa/d/stanford-most-wanted-condo-spacious/7155541906.html,2020-07-15,09:27,$3900,menlo park,True,None,2,1450ft2
california,sfbay,pen,apts & housing for rent,7158834613,None,"1-bedroom near Caltrain, Burgess Park and blocks from downtown!!",https://sfbay.craigslist.org/pen/apa/d/menlo-park-1-bedroom-near-caltrain/7158834613.html,2020-07-13,16:09,$2795,menlo park,True,None,1,510ft2
california,sfbay,pen,apts & housing for rent,7160607090,None,Ground floor 1-bedroom near Burgess & Caltrain & downtown Menlo!!,https://sfbay.craigslist.org/pen/apa/d/menlo-park-ground-floor-1-bedroom-near/7160607090.html,2020-07-16,15:28,$2795,menlo park,True,None,1,510ft2
california,sfbay,pen,apts & housing for rent,7158085741,None,MOVE-IN SPECIAL–2 MONTHS FREE!!! RICHLY FURNISHED! Can't beat location,https://sfbay.craigslist.org/pen/apa/d/menlo-park-move-in-special2-months-free/7158085741.html,2020-07-12,11:38,$4000,palo alto,True,None,2,856ft2
california,sfbay,pen,apts & housing for rent,7155730474,6608053191,"MENLO PARK, $ 3,100.  Spacious, Sunny 2 bedroom 2 bath in 1100 sq ft.",https://sfbay.craigslist.org/pen/apa/d/atherton-menlo-park-spacious-sunny-2/7155730474.html,2020-07-15,07:58,$3100,menlo park,True,None,2,1100ft2
california,sfbay,pen,apts & housing for rent,7162173592,None,MOVE-IN SPECIAL–2 MONTHS FREE!!! RICHLY FURNISHED! Can't beat location,https://sfbay.craigslist.org/pen/apa/d/menlo-park-move-in-special2-months-free/7162173592.html,2020-07-19,10:53,$4000,palo alto,True,None,2,856ft2
california,sfbay,pen,apts & housing for rent,7158037038,None,Move-In Specials for 12 Month Leases and Short Term Leases,https://sfbay.craigslist.org/pen/apa/d/atherton-move-in-specials-for-12-month/7158037038.html,2020-07-12,10:34,$6187,menlo park,True,None,3,1340ft2
california,sfbay,pen,apts & housing for rent,7158117832,None,"Amazing Amenities, Fitness Center, Clubhouse, Close to Shuttle",https://sfbay.craigslist.org/pen/apa/d/atherton-amazing-amenities-fitness/7158117832.html,2020-07-12,12:28,$5359,menlo park,True,None,2,1111ft2
